uprn,versiondate,versionavailablefromdate,versionavailabletodate,changetype,theme,description,organisationname,poboxnumber,subname,name,number,streetname,locality,townname,islandname,postcode,fulladdress,country,alternatelanguagesubname,alternatelanguagename,alternatelanguagenumber,alternatelanguagestreetname,alternatelanguagelocality,alternatelanguagetownname,alternatelanguageislandname,alternatelanguage,alternatelanguagefulladdress,floorlevel,lowestfloorlevel,highestfloorlevel,classificationcode,classificationdescription,primaryclassificationdescription,secondaryclassificationdescription,tertiaryclassificationdescription,quaternaryclassificationdescription,buildstatus,buildstatusdate,addressstatus,postcodesource,parentuprn,rootuprn,hierarchylevel,usrn,usrnmatchindicator,localcustodiancode,localcustodiandescription,lowertierlocalauthoritygsscode,easting,northing,latitude,longitude,positionalaccuracy,effectivestartdate,effectiveenddate
100060864548,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,16,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"16, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864548,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555297.51,174115.39,51.4447411,0.2333024,General Internal Position,2001-09-13,NULL
200000530460,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,65,PRIORY ROAD,NULL,DARTFORD,NULL,DA1 2BS,"65, PRIORY ROAD, DARTFORD, DA1 2BS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,200000530460,1,10500558,Manually Matched,2215,DARTFORD,E07000107,553813.68,174885.69,51.4520676,0.2123017,General Internal Position,2001-09-13,NULL
100040069495,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,10,SUMMERHEATH,NULL,MABE BURNTHOUSE,NULL,TR10 9JT,"10, SUMMERHEATH, MABE BURNTHOUSE, TR10 9JT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2018-05-01,Approved,A record which is linked to a Royal Mail address,NULL,100040069495,1,18600292,Manually Matched,840,CORNWALL,E06000052,176695.29,34386.72,50.1673425,-5.1283091,General Internal Position,2001-04-04,NULL
100060864633,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,116,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"116, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864633,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555380.84,173951.67,51.4432472,0.2344287,Central Internal Position,2001-09-13,NULL
200000530501,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,108,PRIORY ROAD,NULL,DARTFORD,NULL,DA1 2BN,"108, PRIORY ROAD, DARTFORD, DA1 2BN",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,200000530501,1,10500558,Manually Matched,2215,DARTFORD,E07000107,553885.61,174737.59,51.4507173,0.2132718,General Internal Position,2001-09-13,NULL
100060864607,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,75,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"75, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864607,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555366.10,174020.20,51.4438670,0.2342469,Central Internal Position,2001-09-13,NULL
100040069527,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,45,SUMMERHEATH,NULL,MABE BURNTHOUSE,NULL,TR10 9JT,"45, SUMMERHEATH, MABE BURNTHOUSE, TR10 9JT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-05-01,Approved,A record which is linked to a Royal Mail address,NULL,100040069527,1,18600292,Manually Matched,840,CORNWALL,E06000052,176686.16,34196.26,50.1656287,-5.1283250,General Internal Position,2001-04-04,NULL
100040035928,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,35,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"35, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035928,1,6100485,Manually Matched,840,CORNWALL,E06000052,178468.00,34594.00,50.1698694,-5.1036452,General Internal Position,2001-04-04,NULL
100040069503,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,20,SUMMERHEATH,NULL,MABE BURNTHOUSE,NULL,TR10 9JT,"20, SUMMERHEATH, MABE BURNTHOUSE, TR10 9JT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-05-01,Approved,A record which is linked to a Royal Mail address,NULL,100040069503,1,18600292,Manually Matched,840,CORNWALL,E06000052,176713.81,34321.57,50.1667644,-5.1280120,General Internal Position,2001-04-04,NULL
100040069521,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,38,SUMMERHEATH,NULL,MABE BURNTHOUSE,NULL,TR10 9JT,"38, SUMMERHEATH, MABE BURNTHOUSE, TR10 9JT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-05-01,Approved,A record which is linked to a Royal Mail address,NULL,100040069521,1,18600292,Manually Matched,840,CORNWALL,E06000052,176732.79,34234.62,50.1659908,-5.1276956,Central Internal Position,2001-04-04,NULL
10096902824,2025-09-23,2025-09-24T00:00:00.000Z,NULL,Moved From A Different Feature Type,Address,Built Address,NULL,NULL,FLAT 1,THE OLD MARKET HOUSE,25,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"FLAT 1, THE OLD MARKET HOUSE, 25, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2024-08-16,Approved,A record which is linked to a Royal Mail address,100041022459,100041022459,2,6101156,Manually Matched,840,CORNWALL,E06000052,178504.89,34385.32,50.1680092,-5.1030079,General Internal Position,2024-01-11,NULL
100041204809,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,48,SUMMERHEATH,NULL,MABE BURNTHOUSE,NULL,TR10 9JT,"48, SUMMERHEATH, MABE BURNTHOUSE, TR10 9JT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-05-01,Approved,A record which is linked to a Royal Mail address,NULL,100041204809,1,18600292,Manually Matched,840,CORNWALL,E06000052,176663.34,34173.77,50.1654181,-5.1286309,General Internal Position,2001-04-04,NULL
100040035927,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,34,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"34, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.0,0.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035927,1,6100485,Manually Matched,840,CORNWALL,E06000052,178402.00,34544.00,50.1693957,-5.1045389,General Internal Position,2001-04-04,NULL
100040069539,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,57,SUMMERHEATH,NULL,MABE BURNTHOUSE,NULL,TR10 9JT,"57, SUMMERHEATH, MABE BURNTHOUSE, TR10 9JT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2018-05-01,Approved,A record which is linked to a Royal Mail address,NULL,100040069539,1,18600292,Manually Matched,840,CORNWALL,E06000052,176673.26,34263.73,50.1662298,-5.1285450,General Internal Position,2001-04-04,NULL
100040069544,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,62,SUMMERHEATH,NULL,MABE BURNTHOUSE,NULL,TR10 9JT,"62, SUMMERHEATH, MABE BURNTHOUSE, TR10 9JT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-05-01,Approved,A record which is linked to a Royal Mail address,NULL,100040069544,1,18600292,Manually Matched,840,CORNWALL,E06000052,176687.48,34313.01,50.1666777,-5.1283751,General Internal Position,2001-04-04,NULL
100060874205,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,52,ST MARTINS ROAD,NULL,DARTFORD,NULL,DA1 1UJ,"52, ST MARTINS ROAD, DARTFORD, DA1 1UJ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060874205,1,10500646,Manually Matched,2215,DARTFORD,E07000107,554785.00,174210.00,51.4457315,0.2259748,Central Internal Position,2001-09-13,NULL
100060864564,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,32,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"32, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864564,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555309.79,174088.65,51.4444974,0.2334672,Central Internal Position,2001-09-13,NULL
10001210217,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,4,CLAREMONT TERRACE,NULL,FALMOUTH,NULL,TR11 2AJ,"4, CLAREMONT TERRACE, FALMOUTH, TR11 2AJ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CH02,Holiday Let/Accomodation/Short-Term Let Other Than CH01,Commercial,Hotel / Motel / Boarding / Guest House,Holiday Let/Accomodation/Short-Term Let Other Than CH01,NULL,Built Complete,2018-04-19,Approved,A record which is linked to a Royal Mail address,NULL,10001210217,1,6103009,Manually Matched,840,CORNWALL,E06000052,180469.00,33188.00,50.1579875,-5.0748554,General Internal Position,2004-07-21,NULL
100040036745,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,3,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"3, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2018-10-04,Approved,A record which is linked to a Royal Mail address,NULL,100040036745,1,6100468,Manually Matched,840,CORNWALL,E06000052,177955.00,34855.00,50.1720212,-5.1109702,General Internal Position,2001-04-04,NULL
100040035410,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,FLAT 1,NULL,23,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"FLAT 1, 23, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.0,1.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-05-14,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,100041022458,100041022458,2,6101156,Manually Matched,840,CORNWALL,E06000052,178511.00,34376.00,50.1679278,-5.1029170,Central Internal Position,2001-04-04,NULL
100040036234,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,10,SHUTE MEADOW,NULL,PENRYN,NULL,TR10 8PE,"10, SHUTE MEADOW, PENRYN, TR10 8PE",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040036234,1,6101626,Manually Matched,840,CORNWALL,E06000052,178029.00,34417.00,50.1681155,-5.1096800,General Internal Position,2001-04-04,NULL
100060864535,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,3,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"3, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864535,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555310.06,174144.23,51.4449968,0.2334955,General Internal Position,2001-09-13,NULL
200000530470,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,75,PRIORY ROAD,NULL,DARTFORD,NULL,DA1 2BS,"75, PRIORY ROAD, DARTFORD, DA1 2BS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,200000530470,1,10500558,Manually Matched,2215,DARTFORD,E07000107,553759.95,175000.74,51.4531158,0.2115790,General Internal Position,2001-09-13,NULL
200000530461,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,66,PRIORY ROAD,NULL,DARTFORD,NULL,DA1 2BS,"66, PRIORY ROAD, DARTFORD, DA1 2BS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,200000530461,1,10500558,Manually Matched,2215,DARTFORD,E07000107,553812.67,174889.54,51.4521024,0.2122889,General Internal Position,2001-09-13,NULL
100040069519,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,36,SUMMERHEATH,NULL,MABE BURNTHOUSE,NULL,TR10 9JT,"36, SUMMERHEATH, MABE BURNTHOUSE, TR10 9JT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-05-01,Approved,A record which is linked to a Royal Mail address,NULL,100040069519,1,18600292,Manually Matched,840,CORNWALL,E06000052,176757.14,34290.97,50.1665060,-5.1273882,Central Internal Position,2001-04-04,NULL
